subject_idx,gain_val,loss_val,choice_val,auc_val,RT,x-flip
100,16.0,4.0,0,0.2474,858.0,9.0
100,12.0,19.5,0,0.2822,1420.0,2.0
100,10.0,13.75,0,0.5881,1653.0,7.0
100,6.0,8.25,0,0.3682,718.0,8.0
100,9.0,6.75,1,-0.0651,1373.0,8.0
100,2.0,0.75,0,0.1851,1201.0,9.0
100,6.0,1.5,0,0.2715,1217.0,3.0
100,15.0,20.625,0,0.083,639.0,3.0
100,16.0,30.0,0,0.2956,1077.0,8.0
100,9.0,12.375,0,0.2062,655.0,8.0
100,12.0,7.5,0,0.2223,1045.0,5.0
100,2.0,3.25,0,0.1869,1092.0,6.0
100,9.0,7.875,0,0.1274,967.0,5.0
100,6.0,6.0,0,1.9942,1436.0,9.0
100,14.0,5.25,1,-0.1181,1170.0,15.0
100,6.0,3.75,1,-0.1164,1139.0,8.0
100,16.0,10.0,1,-0.0705,904.0,3.0
100,2.0,2.25,1,-0.0247,1186.0,10.0
100,9.0,2.25,1,0.0259,1700.0,13.0
100,14.0,24.5,1,0.4896,1279.0,6.0
100,2.0,1.25,1,-0.0913,1124.0,5.0
100,2.0,3.5,1,-0.0578,1045.0,9.0
100,8.0,5.0,1,-0.2425,1030.0,4.0
100,8.0,15.0,0,1.8256,1248.0,6.0
100,4.0,6.0,0,1.0222,982.0,17.0
100,5.0,10.0,0,0.332,858.0,3.0
100,15.0,22.5,0,1.5333,1202.0,8.0
100,10.0,2.5,1,2.9731,1903.0,12.0
100,5.0,3.75,0,1.8505,1326.0,15.0
100,16.0,20.0,0,2.2546,1264.0,9.0
100,4.0,4.0,0,-0.0461,999.0,13.0
100,6.0,3.0,0,0.3153,843.0,9.0
100,16.0,12.0,0,0.3102,952.0,5.0
100,12.0,13.5,0,0.4118,1186.0,12.0
100,15.0,5.625,1,0.1207,1732.0,7.0
100,4.0,3.5,0,0.2183,873.0,3.0
100,8.0,8.0,1,0.0878,936.0,4.0
101,12.0,4.5,1,0.1852,952.0,4.0
101,2.0,1.75,1,1.0659,1764.0,10.0
101,15.0,16.875,0,0.3743,1467.0,12.0
101,12.0,6.0,1,0.4849,1373.0,5.0
101,8.0,12.0,0,0.6093,952.0,8.0
101,6.0,6.75,0,0.0638,1654.0,11.0
101,9.0,16.875,0,0.2861,1030.0,8.0
101,14.0,8.75,1,0.6766,1389.0,14.0
101,4.0,1.0,1,2.7695,1779.0,12.0
101,9.0,14.625,0,4.0183,1763.0,11.0
101,8.0,14.0,0,2.0709,1186.0,9.0
101,6.0,11.25,0,0.2707,1435.0,10.0
101,14.0,26.25,0,5.3464,1686.0,12.0
101,2.0,2.75,0,0.3034,1264.0,10.0
101,5.0,1.875,1,0.653,1404.0,9.0
101,9.0,10.125,1,0.1151,1310.0,10.0
101,6.0,12.0,0,0.2937,1030.0,8.0
101,5.0,3.75,1,2.5154,1482.0,17.0
101,8.0,15.0,0,4.1557,1373.0,10.0
101,4.0,3.5,1,1.0347,1544.0,8.0
101,2.0,1.25,1,4.0264,2107.0,10.0
101,10.0,5.0,1,0.4002,1233.0,9.0
101,2.0,2.5,0,4.063,1341.0,15.0
101,6.0,3.75,1,-0.1951,1076.0,10.0
101,14.0,19.25,0,3.0207,1264.0,11.0
101,9.0,13.5,0,3.5469,1389.0,8.0
101,16.0,30.0,0,4.0135,1685.0,14.0
101,14.0,17.5,0,2.8431,1482.0,16.0
101,10.0,7.5,1,3.8992,1685.0,10.0
101,12.0,22.5,0,0.4519,1233.0,14.0
101,9.0,11.25,0,0.5996,1529.0,18.0
101,16.0,10.0,1,2.7014,1544.0,12.0
101,15.0,26.25,0,-0.748,1171.0,6.0
101,10.0,2.5,1,0.3164,1482.0,13.0
101,8.0,8.0,1,0.3988,1310.0,5.0
101,12.0,18.0,0,1.0296,1341.0,10.0
101,12.0,19.5,0,-0.1431,952.0,3.0
101,2.0,3.5,0,3.0622,1872.0,11.0
101,14.0,22.75,0,-0.1109,1045.0,8.0
101,16.0,4.0,1,2.5059,1201.0,8.0
101,4.0,7.5,0,-0.0034,1249.0,12.0
101,16.0,12.0,1,1.8031,2527.0,12.0
101,2.0,2.25,0,2.575,1872.0,9.0
101,5.0,6.25,0,1.1587,2059.0,15.0
101,2.0,1.0,1,0.2071,983.0,15.0
101,6.0,8.25,0,3.8218,1514.0,9.0
101,2.0,3.25,0,2.7562,1233.0,7.0
101,16.0,8.0,1,0.303,1076.0,9.0
101,8.0,4.0,1,4.316,1217.0,12.0
101,12.0,13.5,0,1.2678,1451.0,16.0
101,4.0,8.0,0,0.8871,1248.0,9.0
101,4.0,3.0,1,4.5791,1576.0,20.0
101,16.0,26.0,0,2.8047,1498.0,12.0
101,16.0,24.0,0,0.4067,1326.0,18.0
101,10.0,13.75,0,0.4253,1045.0,10.0
101,16.0,32.0,0,0.304,1123.0,13.0
101,10.0,3.75,1,0.2765,1123.0,9.0
101,2.0,2.0,1,-0.1351,1155.0,14.0
101,9.0,7.875,1,3.3704,1358.0,11.0
101,10.0,6.25,1,1.0645,1186.0,6.0
101,5.0,1.25,1,0.1989,1201.0,15.0
101,10.0,8.75,1,-0.4117,1185.0,15.0
101,10.0,16.25,0,3.0722,1731.0,14.0
101,8.0,10.0,0,0.3851,1170.0,9.0
101,9.0,2.25,1,4.3904,1311.0,9.0
101,15.0,15.0,1,0.1604,1202.0,10.0
101,8.0,16.0,0,0.7702,1216.0,7.0
101,10.0,11.25,0,4.4534,1529.0,18.0
101,5.0,5.625,0,0.1635,1373.0,7.0
101,16.0,18.0,0,3.8359,1529.0,10.0
101,15.0,30.0,0,2.791,1077.0,12.0
101,6.0,6.0,1,1.4521,1123.0,11.0
101,5.0,6.875,0,0.7354,1201.0,14.0
101,4.0,5.5,0,0.0694,1171.0,8.0
101,9.0,3.375,1,4.5359,1872.0,8.0
101,15.0,24.375,0,2.3635,1216.0,7.0
101,12.0,21.0,0,1.7769,2481.0,10.0
101,8.0,5.0,1,5.5715,2590.0,22.0
101,16.0,20.0,0,-0.1044,1015.0,12.0
101,9.0,18.0,0,1.0583,1248.0,8.0
101,9.0,9.0,1,3.481,2387.0,12.0
101,15.0,7.5,1,1.6827,1326.0,7.0
101,5.0,8.75,0,0.8049,1326.0,9.0
101,12.0,15.0,0,1.0435,1279.0,22.0
101,15.0,5.625,1,2.1655,1295.0,9.0
101,15.0,28.125,0,-0.2537,1669.0,11.0
101,8.0,2.0,1,0.5229,1280.0,15.0
101,4.0,7.0,0,1.4983,1373.0,7.0
101,5.0,4.375,1,2.8748,1529.0,12.0
101,2.0,4.0,0,0.5378,1513.0,6.0
101,5.0,3.125,1,1.0418,1794.0,12.0
101,6.0,5.25,1,4.0968,1295.0,12.0
101,4.0,2.5,1,3.8894,1217.0,5.0
101,6.0,7.5,0,3.6815,1342.0,6.0
101,14.0,24.5,0,0.9282,1279.0,10.0
101,2.0,3.75,0,0.7889,1232.0,12.0
101,4.0,6.0,0,1.7117,1295.0,13.0
101,10.0,17.5,0,3.7369,1217.0,12.0
101,2.0,3.0,0,0.4319,858.0,8.0
101,6.0,10.5,0,0.1977,1373.0,6.0
101,4.0,4.5,0,-0.0248,936.0,4.0
101,14.0,3.5,1,0.4597,1186.0,20.0
101,4.0,2.0,1,-0.0612,1217.0,14.0
101,15.0,18.75,0,3.9488,1701.0,8.0
101,14.0,21.0,0,3.7495,1404.0,13.0
101,16.0,14.0,1,2.7679,1263.0,17.0
101,10.0,20.0,0,-0.1246,1217.0,16.0
101,14.0,10.5,1,3.7961,1810.0,10.0
101,14.0,5.25,1,4.4599,2559.0,11.0
101,16.0,6.0,1,4.6637,1108.0,9.0
101,9.0,12.375,0,3.0683,2340.0,14.0
101,6.0,9.0,0,0.3158,967.0,9.0
101,14.0,28.0,0,0.0864,1310.0,18.0
101,16.0,28.0,0,0.2598,952.0,4.0
101,14.0,14.0,1,2.3441,1217.0,9.0
101,14.0,12.25,1,0.9871,1810.0,11.0
101,5.0,5.0,1,0.2416,1372.0,16.0
101,4.0,4.0,1,0.4429,1450.0,12.0
101,6.0,4.5,1,2.3269,1311.0,9.0
101,10.0,12.5,0,3.498,1778.0,9.0
101,15.0,22.5,0,0.7466,1389.0,13.0
101,4.0,1.5,1,4.0782,1404.0,11.0
101,12.0,24.0,0,0.3207,1872.0,9.0
101,10.0,18.75,0,1.8915,1576.0,10.0
101,4.0,6.5,0,1.9846,1794.0,12.0
101,14.0,15.75,0,-0.1722,1217.0,18.0
101,6.0,2.25,1,1.198,1061.0,7.0
101,9.0,4.5,1,3.669,1513.0,12.0
101,6.0,1.5,1,2.1966,1513.0,14.0
101,16.0,22.0,0,2.138,1513.0,11.0
101,12.0,16.5,0,0.7135,1202.0,15.0
101,15.0,11.25,1,4.1004,1326.0,11.0
101,8.0,3.0,1,2.1016,967.0,11.0
101,12.0,3.0,1,2.8719,1077.0,12.0
101,5.0,7.5,0,0.5259,1357.0,19.0
101,5.0,8.125,0,1.7192,1155.0,11.0
101,15.0,20.625,1,0.4031,952.0,7.0
101,2.0,1.5,1,3.3218,1451.0,16.0
101,8.0,13.0,0,-0.028,1060.0,5.0
101,15.0,13.125,1,4.7292,1171.0,11.0
101,12.0,12.0,1,0.403,1186.0,15.0
101,5.0,2.5,1,0.4695,1185.0,14.0
101,12.0,7.5,1,0.6664,1264.0,14.0
101,8.0,6.0,1,5.0096,1358.0,13.0
101,8.0,9.0,0,2.5901,1482.0,9.0
101,15.0,3.75,1,0.7381,967.0,9.0
101,5.0,9.375,0,1.0601,1388.0,8.0
101,9.0,5.625,1,2.2484,1404.0,15.0
101,9.0,15.75,0,1.5688,1654.0,19.0
101,15.0,9.375,1,0.856,952.0,4.0
101,2.0,0.5,1,3.6461,1576.0,10.0
101,10.0,15.0,0,2.9809,1528.0,12.0
101,5.0,10.0,0,0.3896,1076.0,11.0
101,6.0,9.75,0,0.8508,1591.0,14.0
101,2.0,0.75,1,2.4936,1155.0,10.0
101,9.0,6.75,1,2.108,1139.0,15.0
101,12.0,9.0,1,0.1561,1030.0,8.0
101,8.0,11.0,0,1.8044,1030.0,7.0
101,10.0,10.0,1,-0.0879,858.0,10.0
101,14.0,7.0,1,1.1138,1045.0,10.0
101,8.0,7.0,1,0.2698,1108.0,14.0
101,4.0,5.0,0,1.865,983.0,8.0
101,6.0,3.0,1,-0.0496,874.0,5.0
101,12.0,10.5,1,3.036,1467.0,19.0
101,16.0,16.0,1,0.3699,1669.0,10.0
102,4.0,8.0,0,0.1949,2372.0,9.0
102,12.0,4.5,1,-0.2404,1936.0,8.0
102,4.0,7.0,0,3.2422,1342.0,6.0
102,4.0,7.5,0,3.7218,2138.0,9.0
102,12.0,12.0,1,0.7709,1031.0,6.0
102,6.0,4.5,1,3.1099,1732.0,9.0
102,5.0,1.875,1,-0.4024,1670.0,20.0
102,8.0,15.0,0,1.7417,1436.0,5.0
102,9.0,5.625,1,2.6414,1858.0,3.0
102,15.0,5.625,1,-0.2998,1624.0,11.0
102,4.0,5.5,0,1.892,1513.0,12.0
102,14.0,15.75,0,2.753,1326.0,8.0
102,4.0,6.0,0,-0.0442,1639.0,7.0
102,12.0,16.5,0,0.0194,1139.0,6.0
102,16.0,8.0,1,3.1616,1187.0,12.0
102,8.0,4.0,1,0.5765,1436.0,11.0
102,5.0,5.625,0,0.1394,1311.0,8.0
102,14.0,12.25,1,2.9477,2419.0,10.0
102,15.0,15.0,1,3.8479,1873.0,13.0
102,4.0,6.5,0,4.4594,1140.0,12.0
102,10.0,8.75,1,0.2795,1045.0,5.0
102,12.0,13.5,0,0.3638,1108.0,10.0
102,2.0,1.5,0,0.7375,1093.0,6.0
102,16.0,4.0,1,0.2481,1155.0,12.0
102,9.0,18.0,0,1.8286,1436.0,12.0
102,14.0,26.25,0,0.3639,1296.0,6.0
102,5.0,6.875,0,0.352,1732.0,4.0
102,9.0,6.75,1,1.6034,1295.0,14.0
102,8.0,12.0,0,0.3702,1076.0,10.0
102,6.0,3.75,1,0.3942,1341.0,14.0
102,10.0,17.5,0,4.175,1295.0,10.0
102,15.0,9.375,1,1.9796,1576.0,8.0
102,8.0,9.0,0,0.2413,1388.0,18.0
102,9.0,4.5,1,3.1219,1342.0,15.0
102,9.0,14.625,0,-0.175,1763.0,12.0
102,12.0,19.5,0,0.1383,936.0,8.0
102,6.0,7.5,0,2.2561,1045.0,7.0
102,15.0,20.625,0,0.1362,1888.0,17.0
102,15.0,24.375,0,0.8144,1623.0,13.0
102,6.0,1.5,1,2.7457,1076.0,8.0
102,10.0,7.5,0,2.6647,2169.0,15.0
102,16.0,14.0,1,4.5638,2871.0,14.0
102,8.0,13.0,0,0.2806,1076.0,3.0
102,8.0,16.0,0,3.8691,1701.0,10.0
102,15.0,22.5,0,0.0178,1545.0,8.0
102,4.0,2.0,1,1.9611,874.0,9.0
102,6.0,6.0,1,-0.0688,1076.0,10.0
102,15.0,3.75,1,3.613,1124.0,11.0
102,2.0,2.25,0,4.0373,1263.0,8.0
102,14.0,3.5,1,-0.2832,1185.0,10.0
102,2.0,3.0,0,0.9717,1077.0,9.0
102,9.0,10.125,0,3.4542,2402.0,12.0
102,5.0,8.75,0,0.7508,1326.0,13.0
102,16.0,24.0,0,2.0123,1607.0,14.0
102,2.0,0.5,1,0.214,937.0,8.0
102,10.0,13.75,0,1.1093,1217.0,15.0
102,4.0,4.5,0,-0.2213,1295.0,17.0
102,5.0,7.5,0,0.328,1295.0,19.0
102,8.0,3.0,1,3.0584,1061.0,12.0
102,8.0,8.0,0,2.3298,983.0,7.0
102,9.0,2.25,1,2.1321,951.0,12.0
102,16.0,18.0,0,3.9096,1279.0,10.0
102,2.0,1.75,0,4.0494,1623.0,12.0
102,5.0,2.5,1,0.076,1154.0,12.0
102,2.0,2.5,0,2.2569,1139.0,10.0
102,10.0,10.0,0,2.3309,2169.0,6.0
102,5.0,3.75,1,-0.2366,1841.0,15.0
102,5.0,8.125,0,0.0263,1919.0,9.0
102,16.0,30.0,0,4.9763,1389.0,7.0
102,10.0,15.0,0,5.332,1420.0,6.0
102,12.0,7.5,0,0.1017,1248.0,15.0
102,6.0,8.25,0,0.8224,1436.0,13.0
102,16.0,20.0,0,1.2253,2371.0,14.0
102,12.0,6.0,1,0.0883,1154.0,12.0
102,14.0,21.0,0,2.4023,1092.0,8.0
102,6.0,11.25,0,0.4767,1077.0,15.0
102,9.0,3.375,1,-0.0052,889.0,7.0
102,16.0,26.0,0,0.2909,1014.0,8.0
102,16.0,6.0,1,2.8193,1123.0,10.0
102,8.0,10.0,0,0.6073,983.0,9.0
102,5.0,10.0,0,4.0591,1717.0,14.0
102,12.0,3.0,1,-0.6192,1498.0,14.0
102,10.0,11.25,0,0.3288,1310.0,20.0
102,9.0,12.375,0,0.1517,1466.0,15.0
102,12.0,9.0,1,0.6292,1357.0,6.0
102,14.0,17.5,0,0.2618,905.0,5.0
102,5.0,4.375,0,0.3215,967.0,3.0
102,6.0,9.0,0,0.1847,905.0,6.0
102,14.0,24.5,0,0.128,858.0,13.0
102,14.0,5.25,1,3.9001,1856.0,12.0
102,4.0,2.5,1,1.149,1124.0,14.0
102,9.0,16.875,0,4.7807,1341.0,7.0
102,9.0,15.75,0,0.0152,1092.0,7.0
102,9.0,13.5,0,-0.019,889.0,8.0
102,9.0,9.0,0,0.221,1201.0,10.0
102,2.0,3.75,0,3.3377,1217.0,8.0
102,15.0,7.5,1,0.0378,1264.0,13.0
102,2.0,1.25,1,-0.4437,968.0,14.0
102,10.0,2.5,1,2.5839,1279.0,12.0
102,14.0,10.5,1,4.0417,1623.0,15.0
102,15.0,11.25,1,2.9249,2606.0,8.0
102,15.0,16.875,0,0.5483,843.0,12.0
102,10.0,20.0,0,0.4416,1357.0,17.0
102,12.0,18.0,0,-0.1576,1327.0,12.0
102,12.0,21.0,0,0.1885,1264.0,13.0
102,9.0,7.875,0,0.5283,1342.0,14.0
102,12.0,24.0,0,0.3723,1404.0,12.0
102,4.0,1.5,1,1.6484,1107.0,13.0
102,5.0,9.375,0,-0.0549,1264.0,12.0
102,8.0,11.0,0,0.0668,2621.0,7.0
102,16.0,28.0,0,-0.006,1295.0,9.0
102,2.0,0.75,1,2.2996,2215.0,19.0
102,2.0,2.75,0,3.1718,1763.0,11.0
102,14.0,8.75,1,3.4245,1279.0,18.0
102,12.0,22.5,0,3.2786,2637.0,7.0
102,8.0,14.0,0,0.0839,936.0,13.0
102,6.0,12.0,0,0.2404,795.0,9.0
102,15.0,28.125,0,2.7083,1701.0,18.0
102,14.0,7.0,1,3.8006,1155.0,7.0
102,2.0,1.0,1,3.6611,1701.0,14.0
102,10.0,16.25,0,-0.1863,1639.0,21.0
102,5.0,1.25,1,2.9126,1311.0,15.0
102,6.0,9.75,0,4.5713,1139.0,17.0
102,8.0,7.0,0,2.702,1248.0,14.0
102,4.0,1.0,1,2.7989,1155.0,11.0
102,15.0,30.0,0,2.9927,1233.0,13.0
102,4.0,5.0,0,2.9285,1155.0,12.0
102,10.0,6.25,1,3.6222,1420.0,11.0
102,4.0,3.5,0,0.4029,999.0,15.0
102,15.0,13.125,0,0.207,1966.0,6.0
102,15.0,18.75,0,0.2843,781.0,11.0
102,6.0,3.0,1,3.0435,1654.0,15.0
102,6.0,2.25,1,1.0722,1015.0,10.0
102,16.0,12.0,1,3.8234,2902.0,11.0
102,8.0,2.0,1,2.7755,1170.0,11.0
102,6.0,5.25,0,3.2085,1061.0,8.0
102,10.0,3.75,1,4.8218,1248.0,10.0
102,2.0,3.5,0,4.7585,1514.0,16.0
102,4.0,4.0,0,0.7238,1482.0,17.0
102,15.0,26.25,0,0.2068,1264.0,8.0
102,10.0,5.0,1,3.1151,1326.0,9.0
102,2.0,2.0,0,1.5542,905.0,11.0
102,5.0,5.0,0,3.9028,1311.0,9.0
102,2.0,3.25,0,0.0464,1030.0,9.0
102,5.0,6.25,0,-0.168,1747.0,14.0
102,8.0,6.0,0,2.2906,1685.0,15.0
102,16.0,16.0,0,0.1013,967.0,9.0
102,14.0,19.25,0,-0.3616,1201.0,11.0
102,16.0,10.0,0,1.7827,3011.0,6.0
102,6.0,6.75,0,0.7482,1233.0,9.0
102,10.0,12.5,0,0.5636,1903.0,8.0
103,9.0,2.25,1,0.0123,2044.0,10.0
103,6.0,3.0,1,-0.1371,1279.0,6.0
103,8.0,2.0,1,-0.3315,1311.0,8.0
103,4.0,6.0,0,2.6584,1732.0,10.0
103,8.0,12.0,0,0.6272,1404.0,8.0
103,15.0,3.75,1,2.015,1873.0,17.0
103,9.0,9.0,0,2.6849,1419.0,8.0
103,15.0,9.375,1,0.0414,1139.0,6.0
103,2.0,0.75,1,1.1775,1638.0,10.0
103,2.0,0.5,1,-0.2398,1061.0,5.0
103,4.0,7.5,0,1.8172,1264.0,5.0
103,16.0,28.0,0,0.8848,1311.0,9.0
103,10.0,8.75,0,5.6056,1779.0,7.0
103,12.0,12.0,0,0.5072,1092.0,6.0
103,15.0,22.5,0,0.2414,1232.0,6.0
103,2.0,3.0,0,3.4526,1232.0,7.0
103,10.0,6.25,0,0.2617,998.0,6.0
103,15.0,13.125,0,-0.0233,765.0,10.0
103,15.0,16.875,0,0.2204,811.0,4.0
103,8.0,14.0,0,0.281,904.0,5.0
103,12.0,13.5,0,0.0816,921.0,4.0
103,6.0,4.5,0,5.4705,1498.0,5.0
103,4.0,4.5,0,0.1072,1029.0,8.0
103,10.0,13.75,0,-0.2948,936.0,7.0
103,4.0,3.5,0,0.1379,967.0,6.0
103,6.0,6.0,0,0.1786,1030.0,5.0
103,8.0,7.0,0,1.596,1217.0,3.0
103,4.0,4.0,0,3.5667,999.0,3.0
103,5.0,6.875,0,1.9398,983.0,4.0
103,6.0,3.75,0,1.8999,1451.0,5.0
103,15.0,28.125,0,3.262,1498.0,5.0
103,2.0,3.75,0,0.037,1389.0,6.0
103,2.0,1.25,0,-0.1322,1217.0,13.0
103,12.0,3.0,1,4.866,1248.0,13.0
103,15.0,15.0,0,0.4431,1045.0,9.0
103,5.0,3.75,0,5.392,1763.0,9.0
103,14.0,21.0,0,1.6848,1217.0,7.0
103,14.0,7.0,1,2.0396,1186.0,12.0
103,16.0,24.0,0,0.5213,999.0,4.0
103,9.0,12.375,0,3.6619,1310.0,8.0
103,5.0,1.875,1,2.1086,1092.0,8.0
103,9.0,11.25,0,1.9387,1046.0,11.0
103,6.0,8.25,0,5.4201,1373.0,9.0
103,16.0,18.0,0,0.974,1326.0,7.0
103,5.0,5.0,0,0.9662,1076.0,7.0
103,16.0,4.0,1,2.2325,1061.0,4.0
103,15.0,20.625,0,0.5449,1046.0,8.0
103,5.0,8.75,0,0.8642,1061.0,8.0
103,15.0,11.25,0,1.8862,936.0,3.0
103,12.0,21.0,0,3.6687,967.0,5.0
103,10.0,5.0,1,1.6268,1185.0,9.0
103,4.0,5.5,0,1.3553,1139.0,4.0
103,10.0,2.5,1,0.1578,983.0,9.0
103,15.0,24.375,0,1.7465,1248.0,7.0
103,8.0,13.0,0,1.5735,1030.0,13.0
103,16.0,20.0,0,0.1586,1155.0,5.0
103,10.0,7.5,0,1.1636,936.0,8.0
103,8.0,11.0,0,0.3763,889.0,6.0
103,5.0,5.625,0,0.4583,889.0,7.0
103,2.0,4.0,0,0.2589,749.0,4.0
103,12.0,24.0,0,0.182,795.0,2.0
103,14.0,24.5,0,0.0873,733.0,2.0
103,12.0,10.5,0,-0.0262,780.0,7.0
103,5.0,3.125,1,2.8201,1170.0,6.0
103,8.0,10.0,0,0.8743,2746.0,10.0
103,14.0,12.25,0,0.1733,1810.0,8.0
103,8.0,6.0,0,0.1977,827.0,4.0
103,16.0,30.0,0,0.3038,1029.0,5.0
103,2.0,2.0,0,0.1633,936.0,6.0
103,16.0,8.0,1,3.1097,1326.0,7.0
103,4.0,1.0,1,1.9796,1342.0,10.0
103,5.0,9.375,0,1.5443,1482.0,10.0
103,9.0,6.75,0,1.5405,1357.0,5.0
103,2.0,2.75,0,1.0332,983.0,5.0
103,4.0,5.0,0,0.4986,827.0,5.0
103,6.0,2.25,1,1.2862,1311.0,10.0
103,2.0,1.75,0,3.4294,1701.0,9.0
103,8.0,3.0,1,0.0395,1467.0,6.0
103,8.0,15.0,0,1.0861,920.0,4.0
103,9.0,16.875,0,0.0756,842.0,1.0
103,6.0,1.5,1,0.6088,1498.0,9.0
103,4.0,2.5,1,-0.3465,1294.0,8.0
103,14.0,14.0,0,0.845,858.0,3.0
103,2.0,2.25,0,4.1481,1014.0,9.0
103,6.0,7.5,0,0.4179,936.0,8.0
103,14.0,22.75,0,0.2883,811.0,7.0
103,6.0,9.0,0,0.2075,780.0,8.0
103,4.0,7.0,0,0.259,780.0,4.0
103,15.0,26.25,0,0.2159,952.0,8.0
103,6.0,12.0,0,0.1109,811.0,2.0
103,16.0,12.0,0,0.0788,733.0,2.0
103,15.0,30.0,0,0.0587,811.0,5.0
103,16.0,6.0,1,3.2069,1638.0,9.0
103,2.0,3.5,0,0.0724,904.0,12.0
103,10.0,20.0,0,-0.0509,734.0,3.0
103,2.0,1.0,1,2.2929,1138.0,7.0
103,6.0,5.25,0,0.0166,952.0,8.0
103,5.0,6.25,0,-0.1444,2309.0,9.0
103,5.0,7.5,0,0.148,702.0,4.0
103,16.0,16.0,0,0.0398,655.0,2.0
103,16.0,26.0,0,-0.0081,686.0,8.0
103,12.0,18.0,0,-0.0123,734.0,6.0
103,9.0,5.625,0,-0.2086,827.0,4.0
103,15.0,7.5,0,0.0001,780.0,6.0
103,12.0,19.5,0,0.178,890.0,9.0
103,12.0,22.5,0,0.1825,842.0,3.0
103,9.0,10.125,0,0.0119,796.0,4.0
103,4.0,8.0,0,-0.0773,1092.0,11.0
103,10.0,16.25,0,-0.027,952.0,4.0
103,5.0,8.125,0,0.0275,999.0,8.0
103,12.0,9.0,0,0.0282,1155.0,15.0
103,12.0,7.5,0,0.1831,1248.0,13.0
103,2.0,1.5,0,4.2662,1529.0,5.0
103,16.0,32.0,0,0.0926,1077.0,4.0
103,4.0,2.0,1,3.8297,2153.0,11.0
103,8.0,8.0,0,0.0178,1014.0,4.0
103,12.0,15.0,0,0.405,1341.0,6.0
103,16.0,22.0,0,-0.0457,1030.0,9.0
103,16.0,14.0,0,0.0245,702.0,10.0
103,10.0,3.75,1,3.3656,1155.0,5.0
103,10.0,17.5,0,0.2764,951.0,12.0
103,9.0,7.875,0,0.2259,1014.0,7.0
103,10.0,15.0,0,0.0922,889.0,4.0
103,5.0,1.25,1,3.4986,1311.0,9.0
103,12.0,16.5,0,-0.0347,1076.0,13.0
103,10.0,11.25,0,0.0875,748.0,7.0
103,8.0,4.0,1,3.8615,1202.0,5.0
103,4.0,6.5,0,0.1346,811.0,3.0
103,6.0,11.25,0,0.2138,717.0,4.0
103,14.0,26.25,0,0.0248,921.0,9.0
103,14.0,17.5,0,0.1448,764.0,4.0
103,8.0,9.0,0,0.193,687.0,3.0
103,9.0,3.375,0,0.0386,655.0,6.0
103,15.0,18.75,0,0.1127,905.0,9.0
103,8.0,5.0,0,0.1772,796.0,8.0
103,4.0,3.0,0,4.4057,1263.0,6.0
103,9.0,15.75,0,0.2656,1217.0,9.0
103,10.0,18.75,0,0.2971,873.0,10.0
103,14.0,28.0,0,0.1576,764.0,2.0
103,14.0,10.5,0,0.1623,827.0,7.0
103,9.0,14.625,0,0.2346,1810.0,16.0
103,9.0,13.5,0,-0.0424,1155.0,7.0
103,14.0,3.5,0,-0.0043,733.0,10.0
103,14.0,19.25,0,0.1255,1014.0,6.0
103,4.0,1.5,1,1.6997,1061.0,6.0
103,2.0,3.25,0,-0.0564,1217.0,5.0
103,14.0,15.75,0,0.0286,1373.0,6.0
103,15.0,5.625,1,2.8966,1420.0,13.0
103,10.0,12.5,0,0.296,1544.0,15.0
103,12.0,4.5,1,1.6823,1357.0,8.0
103,14.0,5.25,1,3.1837,1436.0,10.0
103,10.0,10.0,0,0.1954,842.0,10.0
103,14.0,8.75,0,4.8796,1388.0,16.0
103,8.0,16.0,0,0.2632,1155.0,8.0
103,9.0,4.5,1,3.5519,1092.0,9.0
103,5.0,4.375,0,0.0781,1435.0,15.0
103,5.0,10.0,0,0.1613,843.0,3.0
103,12.0,6.0,1,3.0223,1264.0,6.0
103,16.0,10.0,0,0.2858,1014.0,6.0
104,5.0,1.875,1,0.2091,702.0,2.0
104,12.0,10.5,0,0.1289,967.0,4.0
104,2.0,3.25,0,1.3866,1248.0,3.0
104,6.0,7.5,0,0.0807,905.0,12.0
104,8.0,8.0,1,-0.0354,687.0,8.0
104,5.0,7.5,0,0.1405,655.0,2.0
104,8.0,12.0,0,-0.1088,734.0,6.0
104,6.0,3.75,0,0.0243,561.0,2.0
104,9.0,5.625,0,0.0313,905.0,4.0
104,16.0,18.0,1,-0.1717,577.0,7.0
104,12.0,16.5,0,-0.1347,951.0,5.0
104,10.0,10.0,0,0.0228,609.0,8.0
104,12.0,6.0,1,1.4633,858.0,6.0
104,16.0,32.0,0,0.0237,718.0,4.0
104,8.0,6.0,0,0.0854,640.0,2.0
104,5.0,5.0,0,0.0793,1279.0,9.0
104,15.0,7.5,0,4.6323,1185.0,7.0
104,2.0,1.5,0,0.1509,484.0,2.0
104,14.0,24.5,1,-0.2768,639.0,7.0
104,2.0,2.25,0,1.9293,1294.0,7.0
104,9.0,9.0,0,0.1281,624.0,12.0
104,9.0,16.875,0,1.8405,1372.0,19.0
104,2.0,4.0,0,0.0544,749.0,4.0
104,8.0,7.0,0,0.0848,796.0,4.0
104,4.0,2.5,0,0.1327,499.0,4.0
104,15.0,22.5,0,0.1401,1030.0,10.0
104,9.0,6.75,1,-0.1692,546.0,4.0
104,6.0,5.25,1,2.7905,1092.0,4.0
104,15.0,3.75,1,0.4704,1014.0,11.0
